GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
2,0.0169158108676132,(11-22)[-1-123],Pyramidal II <c+a>,188.151072097029,-8.1510720970295,0
2,0.0163343871182804,(0001)[11-20],Basal,190.181861976329,-10.1818619763292,0
2,0.00145291306399101,(-1011)[11-23],Pyramidal I <c+a>,208.08447491917,-28.0844749191705,0
2,0.000618915235239524,(-1-122)[11-23],Pyramidal II <c+a>,191.675446484127,-11.6754464841265,0
2,0.000262888661084307,(0-111)[11-23],Pyramidal I <c+a>,175.147469634341,4.85253036565913,0
3,0.466210212239507,(-1100)[11-20],Prismatic,234.23523766363,-54.2352376636296,1
3,0.449665547364163,(-1011)[2-1-13],Pyramidal I <c+a>,222.2301127096,-42.2301127096004,0
3,0.407652728355451,(-1011)[11-23],Pyramidal I <c+a>,222.2301127096,-42.2301127096004,0
3,0.405953585888974,(-101-1)[2-1-1-3],Pyramidal I <c+a>,326.543859137963,33.4561408620373,0
3,0.385348988035352,(01-10)[2-1-10],Prismatic,139.52606108555,40.4739389144497,0
3,0.375393230075238,(-2112)[2-1-13],Pyramidal II <c+a>,211.050210199284,-31.0502101992844,0
3,0.370660346557784,(-101-1)[-1-123],Pyramidal I <c+a>,326.543859137963,33.4561408620373,0
3,0.322994932639039,(-211-2)[2-1-1-3],Pyramidal II <c+a>,328.286620085061,31.7133799149387,0
3,0.312729186977521,(-1-122)[11-23],Pyramidal II <c+a>,218.942385765009,-38.9423857650087,0
3,0.295794244961417,(-1101)[11-20],Pyramidal <a>,201.147151997078,-21.1471519970784,0
3,0.272124899921592,(-1101)[2-1-13],Pyramidal I <c+a>,201.147151997078,-21.1471519970785,0
3,0.265041540079098,(11-22)[-1-123],Pyramidal II <c+a>,158.426490819462,21.5735091805383,0
3,0.255152719809642,(0-111)[2-1-10],Pyramidal <a>,213.284450645375,-33.2844506453748,0
3,0.217461095135302,(-110-1)[11-20],Pyramidal <a>,331.165117721894,28.8348822781061,0
3,0.215087600319521,(-110-1)[2-1-1-3],Pyramidal I <c+a>,331.165117721894,28.8348822781061,0
3,0.193649910220568,(0-111)[11-23],Pyramidal I <c+a>,213.284450645375,-33.2844506453749,0
3,0.169081715038825,(01-11)[2-1-10],Pyramidal <a>,169.194299455114,10.8057005448861,0
3,0.138950473340741,(01-11)[-1-123],Pyramidal I <c+a>,169.194299455114,10.8057005448861,0
3,0.0808612242041554,(-1010)[1-210],Prismatic,275.253425275562,84.7465747244382,0
3,0.0515478617620623,(0001)[-2110],Basal,183.864019762406,-3.86401976240606,0
3,0.0483793800964772,(-1011)[1-210],Pyramidal <a>,222.2301127096,-42.2301127096003,0
3,0.0469136660989995,(0001)[11-20],Basal,183.864019762406,-3.86401976240606,0
3,0.0406415251517753,(-101-1)[1-210],Pyramidal <a>,326.543859137963,33.4561408620373,0
